road_id,city_id,dist_id,road_city,road_dist,road_num,road_name,road_alias,road_section,road_lane,road_alley,road_level,pile_data
1268,2,38,桃園市,八德區,,忠誠街,,,,,RD,"[{""pile_id"": 148611, ""road_id"": 1268, ""pile_lat"": 24.960409, ""pile_lon"": 121.300503, ""pile_dir"": 1, ""pile_lane"": 1, ""pile_distance"": 0, ""pile_angle"": 98, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030003517, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T2\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 1658620000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""H34107\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.64, \""\u84cb\u90e8\u9577\u5ea6\"": 1.24, \""\u5730\u76e4\u9ad8\"": 101.586, \""\u5b54\u6df1\"": 1.47, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 1, \""\u5099\u8a3b\"": NaN, \""OBJECTID\"": 127084, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 3}""}, {""pile_id"": 148612, ""road_id"": 1268, ""pile_lat"": 24.960383, ""pile_lon"": 121.300699, ""pile_dir"": 1, ""pile_lane"": 1, ""pile_distance"": 20, ""pile_angle"": 98, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030003545, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T4\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 1663890000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""W10-41\"", \""\u5b54\u84cb\u7a2e\u985e\"": 0, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.766, \""\u84cb\u90e8\u9577\u5ea6\"": 0.0, \""\u5730\u76e4\u9ad8\"": 113.01, \""\u5b54\u6df1\"": 2.5, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": \"" \"", \""OBJECTID\"": 127112, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}, {""pile_id"": 148613, ""road_id"": 1268, ""pile_lat"": 24.960358, ""pile_lon"": 121.300895, ""pile_dir"": 1, ""pile_lane"": 1, ""pile_distance"": 40, ""pile_angle"": 98, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030003646, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T4\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 1690420000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""H15238\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.5, \""\u84cb\u90e8\u9577\u5ea6\"": 1.0, \""\u5730\u76e4\u9ad8\"": 129.32, \""\u5b54\u6df1\"": 1.24, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": NaN, \""OBJECTID\"": 127213, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}, {""pile_id"": 148614, ""road_id"": 1268, ""pile_lat"": 24.960319, ""pile_lon"": 121.301086, ""pile_dir"": 1, ""pile_lane"": 1, ""pile_distance"": 60, ""pile_angle"": 117, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030003826, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T4\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 1660520000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""H10476\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.5, \""\u84cb\u90e8\u9577\u5ea6\"": 1.0, \""\u5730\u76e4\u9ad8\"": 111.55, \""\u5b54\u6df1\"": 1.44, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": NaN, \""OBJECTID\"": 127393, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}, {""pile_id"": 148615, ""road_id"": 1268, ""pile_lat"": 24.960238, ""pile_lon"": 121.301263, ""pile_dir"": 1, ""pile_lane"": 1, ""pile_distance"": 80, ""pile_angle"": 117, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030004033, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T4\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 1711580000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""H13150\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.6, \""\u84cb\u90e8\u9577\u5ea6\"": 1.2, \""\u5730\u76e4\u9ad8\"": 120.61, \""\u5b54\u6df1\"": 1.59, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": NaN, \""OBJECTID\"": 127600, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}, {""pile_id"": 148616, ""road_id"": 1268, ""pile_lat"": 24.960157, ""pile_lon"": 121.30144, ""pile_dir"": 1, ""pile_lane"": 1, ""pile_distance"": 100, ""pile_angle"": 117, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030004148, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T2\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 978307000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""801010203004150\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.64, \""\u84cb\u90e8\u9577\u5ea6\"": 1.24, \""\u5730\u76e4\u9ad8\"": 125.18, \""\u5b54\u6df1\"": 1.64, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": \""\u5b54\u84cb\u540d\u7a31\u9810\u586b\u8b58\u5225\u78bc\"", \""OBJECTID\"": 127715, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}, {""pile_id"": 148617, ""road_id"": 1268, ""pile_lat"": 24.960436, ""pile_lon"": 121.300514, ""pile_dir"": 2, ""pile_lane"": 1, ""pile_distance"": 0, ""pile_angle"": 278, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030004149, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T2\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 978307000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""801010203004151\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.64, \""\u84cb\u90e8\u9577\u5ea6\"": 1.24, \""\u5730\u76e4\u9ad8\"": 125.31, \""\u5b54\u6df1\"": 1.67, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": \""\u5b54\u84cb\u540d\u7a31\u9810\u586b\u8b58\u5225\u78bc\"", \""OBJECTID\"": 127716, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}, {""pile_id"": 148618, ""road_id"": 1268, ""pile_lat"": 24.960411, ""pile_lon"": 121.30071, ""pile_dir"": 2, ""pile_lane"": 1, ""pile_distance"": 20, ""pile_angle"": 278, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030011478, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T3\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 1625270000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""H9570\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.6, \""\u84cb\u90e8\u9577\u5ea6\"": 1.2, \""\u5730\u76e4\u9ad8\"": 70.53, \""\u5b54\u6df1\"": 1.51, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": NaN, \""OBJECTID\"": 135045, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}, {""pile_id"": 148619, ""road_id"": 1268, ""pile_lat"": 24.960385, ""pile_lon"": 121.300906, ""pile_dir"": 2, ""pile_lane"": 1, ""pile_distance"": 40, ""pile_angle"": 278, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030011479, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T3\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 1625270000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""H9572\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.6, \""\u84cb\u90e8\u9577\u5ea6\"": 1.2, \""\u5730\u76e4\u9ad8\"": 70.3, \""\u5b54\u6df1\"": 1.21, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": NaN, \""OBJECTID\"": 135046, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}, {""pile_id"": 148620, ""road_id"": 1268, ""pile_lat"": 24.960347, ""pile_lon"": 121.301097, ""pile_dir"": 2, ""pile_lane"": 1, ""pile_distance"": 60, ""pile_angle"": 297, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030011621, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T3\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 1626220000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""H9658\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.5, \""\u84cb\u90e8\u9577\u5ea6\"": 1.0, \""\u5730\u76e4\u9ad8\"": 69.49, \""\u5b54\u6df1\"": 1.07, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": NaN, \""OBJECTID\"": 135188, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}, {""pile_id"": 148621, ""road_id"": 1268, ""pile_lat"": 24.960266, ""pile_lon"": 121.301274, ""pile_dir"": 2, ""pile_lane"": 1, ""pile_distance"": 80, ""pile_angle"": 297, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030011622, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T3\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 1628730000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""H9659\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.6, \""\u84cb\u90e8\u9577\u5ea6\"": 1.2, \""\u5730\u76e4\u9ad8\"": 69.67, \""\u5b54\u6df1\"": 0.84, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": NaN, \""OBJECTID\"": 135189, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}, {""pile_id"": 148622, ""road_id"": 1268, ""pile_lat"": 24.960185, ""pile_lon"": 121.301451, ""pile_dir"": 2, ""pile_lane"": 1, ""pile_distance"": 100, ""pile_angle"": 297, ""pile_width"": 3, ""pile_prop"": ""{\""\u985e\u5225\u78bc\"": 801010203, \""\u8b58\u5225\u78bc\"": 8010102030011939, \""\u7ba1\u7406\u55ae\u4f4d\"": \""T3\"", \""\u4f5c\u696d\u5340\u5206\"": 1, \""\u8a2d\u7f6e\u65e5\u671f\"": 1685400000000.0, \""\u4eba\u624b\u5b54\u7de8\u865f\"": \""H1750\"", \""\u5b54\u84cb\u7a2e\u985e\"": 1, \""\u5c3a\u5bf8\u55ae\u4f4d\"": 3, \""\u84cb\u90e8\u5bec\u5ea6\"": 0.6, \""\u84cb\u90e8\u9577\u5ea6\"": 1.2, \""\u5730\u76e4\u9ad8\"": 27.02, \""\u5b54\u6df1\"": 1.21, \""\u5b54\u84cb\u578b\u614b\"": 2, \""\u4f7f\u7528\u72c0\u614b\"": 0, \""\u8cc7\u6599\u72c0\u614b\"": 0, \""\u5099\u8a3b\"": \""\u5df2\u9291\u92ea\u4e0b\u5730\"", \""OBJECTID\"": 135506, \""\u5167\u5bb9\u7269\"": NaN, \""QualityLV\"": 1}""}]"
