road_id,city_id,dist_id,road_city,road_dist,road_name,road_level,pile_data,pile_id,pile_lat,pile_lon,pile_dir,pile_lane,pile_distance,pile_angle,pile_width,pile_prop
1269,2,38,桃園市,中壢區,忠勇街,RD,,148623,24.957571,121.305147,1,1,0,345,3,"{
        ""許可證號"": ""AP11318766"",
        ""工程案號"": ""AP11318766"",
        ""核定單位"": ""工務局"",
        ""工程名稱"": ""桃園市道路工程通報案件"",
        ""施工狀態"": ""本日施工"",
        ""施工日期"": ""2024/11/26 上午 12:00:00至2025/1/31 上午 12:00:00"",
        ""施工地點"": ""中壢區高鐵站前東路與青山路-高鐵站前東路與青山路(開挖開關箱)"",
        ""白天施工時段"": """",
        ""晚上施工時段"": """",
        ""管線單位"": ""桃園市政府養護工程處路燈工程科"",
        ""施工原因"": """",
        ""變更狀態"": """",
        ""變更日期"": """",
        ""結案日期"": """",
        ""施工前照片"": """",
        ""施工後照片"": """",
        ""打卡告示照片"": """",
        ""打卡交管照片"": """",
        ""施工範圍"": """",
    }"
1269,2,38,桃園市,中壢區,忠勇街,RD,,148624,24.957745,121.305096,1,1,20,345,3,"{
        ""許可證號"": ""AP11319985"",
        ""工程案號"": ""AP11319985"",
        ""核定單位"": ""工務局"",
        ""工程名稱"": ""桃園市道路工程通報案件"",
        ""施工狀態"": ""本日施工"",
        ""施工日期"": ""2024/12/17 上午 12:00:00至2025/1/31 上午 12:00:00"",
        ""施工地點"": ""中壢區中壢區洽溪路與永信路口及洽溪路與至善路二段口及洽溪路與永順一街口-中壢區洽溪路與永信路口及洽溪路與至善路二段口及洽溪路與永順一街口"",
        ""白天施工時段"": """",
        ""晚上施工時段"": """",
        ""管線單位"": ""桃園市政府養護工程處路燈工程科"",
        ""施工原因"": """",
        ""變更狀態"": """",
        ""變更日期"": """",
        ""結案日期"": """",
        ""施工前照片"": """",
        ""施工後照片"": """",
        ""打卡告示照片"": """",
        ""打卡交管照片"": """",
    }"
1269,2,38,桃園市,中壢區,忠勇街,RD,,148625,24.957919,121.305044,1,1,40,345,3,"{
        ""許可證號"": ""AP11319489"",
        ""工程案號"": ""AP11319489"",
        ""核定單位"": ""工務局"",
        ""工程名稱"": ""桃園市道路工程通報案件"",
        ""施工狀態"": ""本日施工"",
        ""施工日期"": ""2024/12/7 上午 12:00:00至2025/1/31 上午 12:00:00"",
        ""施工地點"": ""中壢區中壢區洽溪路至至善路二段及永興路-中壢區洽溪路至至善路二段及永興路(開挖開關箱)"",
        ""白天施工時段"": """",
        ""晚上施工時段"": """",
        ""管線單位"": ""桃園市政府養護工程處路燈工程科"",
        ""施工原因"": """",
        ""變更狀態"": """",
        ""變更日期"": """",
        ""結案日期"": """",
        ""施工前照片"": """",
        ""施工後照片"": """",
        ""打卡告示照片"": """",
        ""打卡交管照片"": """"
    }"
1269,2,38,桃園市,中壢區,忠勇街,RD,,148626,24.958094,121.304993,1,1,60,345,3,"{
        ""許可證號"": ""AP11319356"",
        ""工程案號"": ""AP11319356"",
        ""核定單位"": ""工務局"",
        ""工程名稱"": ""桃園市道路工程通報案件"",
        ""施工狀態"": ""本日施工"",
        ""施工日期"": ""2024/12/6 上午 12:00:00至2025/1/31 上午 12:00:00"",
        ""施工地點"": ""中壢區文德路至(民權路四段至洽溪路)口-文德路至(民權路四段至洽溪路)口(開挖開關箱)"",
        ""白天施工時段"": """",
        ""晚上施工時段"": """",
        ""管線單位"": ""桃園市政府養護工程處路燈工程科"",
        ""施工原因"": """",
        ""變更狀態"": """",
        ""變更日期"": """",
        ""結案日期"": """",
        ""施工前照片"": """",
        ""施工後照片"": """",
        ""打卡告示照片"": """",
        ""打卡交管照片"": """"
    }"
