,road_id,city_id,dist_id,road_city,road_dist,road_num,road_name,road_alias,road_section,road_lane,road_alley,road_level,pile_data,pile_data
0,1268,2,38,桃園市,八德區,,忠誠街,,,,,RD,,"[{""OBJECTID"": 304502.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030128387.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1135560000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""0002745579"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.61, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.305, ""\u6db5\u7ba1\u689d\u6578"": 6.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.2, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.2, ""\u7ba1\u7dda\u9577\u5ea6"": 2.994, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 4.0, ""QualityLV"": 4}, {""OBJECTID"": 303838.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030127723.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1208820000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""2721321"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.254, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.254, ""\u6db5\u7ba1\u689d\u6578"": 4.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7ba1\u7dda\u9577\u5ea6"": 16.794, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 4.0, ""QualityLV"": 2}, {""OBJECTID"": 304525.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030128410.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1169160000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""0002761184"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.61, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.305, ""\u6db5\u7ba1\u689d\u6578"": 8.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.2, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.2, ""\u7ba1\u7dda\u9577\u5ea6"": 90.553, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 4.0, ""QualityLV"": 2}, {""OBJECTID"": 303744.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030127629.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1523230000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""2720721"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.381, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.127, ""\u6db5\u7ba1\u689d\u6578"": 3.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7ba1\u7dda\u9577\u5ea6"": 43.313, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 4.0, ""QualityLV"": 4}, {""OBJECTID"": 302865.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030126750.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1523230000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""2626858"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.381, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.127, ""\u6db5\u7ba1\u689d\u6578"": 3.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.6, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.6, ""\u7ba1\u7dda\u9577\u5ea6"": 37.328, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 3.0, ""QualityLV"": 3}, {""OBJECTID"": 300472.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030124352.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1146100000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""0002492939"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.381, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.127, ""\u6db5\u7ba1\u689d\u6578"": 3.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7ba1\u7dda\u9577\u5ea6"": 13.085, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 4.0, ""QualityLV"": 4}, {""OBJECTID"": 306469.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030130355.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1523230000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""0071827170"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.305, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.152, ""\u6db5\u7ba1\u689d\u6578"": 2.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7ba1\u7dda\u9577\u5ea6"": 26.893, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 4.0, ""QualityLV"": 4}, {""OBJECTID"": 356413.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 802010103356413.0, ""\u8d77\u9ede\u7de8\u865f"": ""1-3"", ""\u7d42\u9ede\u7de8\u865f"": ""2-2"", ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 0.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1573690000000.0, ""\u7ba1\u7dda\u7de8\u865f"": NaN, ""\u5c3a\u5bf8\u55ae\u4f4d"": 1.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 6.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.1, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 1.45, ""\u7ba1\u7dda\u9577\u5ea6"": 17.3, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 0, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 2.0, ""QualityLV_Old"": 1.0, ""QualityLV"": 1}, {""OBJECTID"": 302132.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030126017.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1523230000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""0002605986"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.508, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.127, ""\u6db5\u7ba1\u689d\u6578"": 4.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7ba1\u7dda\u9577\u5ea6"": 39.87, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 4.0, ""QualityLV"": 4}, {""OBJECTID"": 302796.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030126681.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1208390000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""0002626784"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.381, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.127, ""\u6db5\u7ba1\u689d\u6578"": 3.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7ba1\u7dda\u9577\u5ea6"": 12.111, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 4.0, ""QualityLV"": 2}, {""OBJECTID"": 300495.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030124375.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1147130000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""0002497581"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 1.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 3.0, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.0, ""\u6db5\u7ba1\u689d\u6578"": 1.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7ba1\u7dda\u9577\u5ea6"": 6.579, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 4.0, ""QualityLV"": 4}, {""OBJECTID"": 303815.0, ""\u985e\u5225\u78bc"": 802010103.0, ""\u8b58\u5225\u78bc"": 8020101030127700.0, ""\u8d77\u9ede\u7de8\u865f"": NaN, ""\u7d42\u9ede\u7de8\u865f"": NaN, ""\u7ba1\u7406\u55ae\u4f4d"": ""E1"", ""\u4f5c\u696d\u5340\u5206"": 1.0, ""\u8a2d\u7f6e\u65e5\u671f"": 1195000000000.0, ""\u7ba1\u7dda\u7de8\u865f"": ""2721298"", ""\u5c3a\u5bf8\u55ae\u4f4d"": 3.0, ""\u7ba1\u5f91\u5bec\u5ea6"": 0.508, ""\u7ba1\u5f91\u9ad8\u5ea6"": 0.127, ""\u6db5\u7ba1\u689d\u6578"": 4.0, ""\u7ba1\u7dda\u6750\u6599"": ""PVC"", ""\u8d77\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7d42\u9ede\u57cb\u8a2d\u6df1\u5ea6"": 0.9, ""\u7ba1\u7dda\u9577\u5ea6"": 37.188, ""\u7ba1\u7dda\u578b\u614b"": 0.0, ""\u4f7f\u7528\u72c0\u614b"": 0.0, ""\u8cc7\u6599\u72c0\u614b"": 1, ""\u5099\u8a3b"": NaN, ""\u524d\u4e00\u6b21Status_XY"": 1.0, ""QualityLV_Old"": 4.0, ""QualityLV"": 4}]"
